Nom,Image,Lien,"Peut être obtenu sur"
"Casque du Bordunil",https://static.ankama.com/wakfu/portal/game/item/42/13420208.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20208-casque-bordunil,Oui
"Torse du Bordunil",https://static.ankama.com/wakfu/portal/game/item/42/13620210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20210-torse-bordunil,Oui
"Bottines Ecailleuses",https://static.ankama.com/wakfu/portal/game/item/42/11920211.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20211-bottines-ecailleuses,Non
"Epaulettes Dunîl",https://static.ankama.com/wakfu/portal/game/item/42/13820215.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20215-epaulettes-dunil,Oui
"Ceinture Dunîl",https://static.ankama.com/wakfu/portal/game/item/42/13320216.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20216-ceinture-dunil,Oui
"Carapace d'Ecailles",https://static.ankama.com/wakfu/portal/game/item/42/13620217.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20217-carapace-ecailles,Oui
Crococape,https://static.ankama.com/wakfu/portal/game/item/42/13220226.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20226-crococape,Non
"Oeuf Shamanique",https://static.ankama.com/wakfu/portal/game/item/42/12020228.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20228-oeuf-shamanique,Non
"Torse de Foul Moon",https://static.ankama.com/wakfu/portal/game/item/42/13620253.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20253-torse-foul-moon,Oui
"Epaulettes de Moon",https://static.ankama.com/wakfu/portal/game/item/42/13820278.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20757-epaulettes-moon,Non
Epaupineuses,https://static.ankama.com/wakfu/portal/game/item/42/13819869.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22198-epaupineuses,Oui
"Cape Kanniboul",https://static.ankama.com/wakfu/portal/game/item/42/13219694.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22210-cape-kanniboul,Oui
"Plastron Dule",https://static.ankama.com/wakfu/portal/game/item/42/13619712.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22298-plastron-dule,Oui
"Chapeau Ch'tron",https://static.ankama.com/wakfu/portal/game/item/42/13426819.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26820-chapeau-ch-tron,Non
"Talisman Darin",https://static.ankama.com/wakfu/portal/game/item/42/12026831.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26834-talisman-darin,Oui
"La Chop'IN",https://static.ankama.com/wakfu/portal/game/item/42/13626854.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26855-chop,Oui
"Les Pompes Ettes",https://static.ankama.com/wakfu/portal/game/item/42/13826857.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26858-pompes-ettes,Oui
"Ceinture Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13327451.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27454-ceinture-gerbouille,Oui
"Amulette Tauropolos",https://static.ankama.com/wakfu/portal/game/item/42/12027455.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27458-amulette-tauropolos,Oui
"Anneau Live",https://static.ankama.com/wakfu/portal/game/item/42/10327459.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27462-anneau-live,Oui
"Epaulettes Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13827463.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27465-epaulettes-gerbouille,Oui
"Cape Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13227466.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27468-cape-gerbouille,Oui
"Epaulettes de la Maman Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13827482.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27483-epaulettes-maman-gerbouille,Oui
"Les Bhottin",https://static.ankama.com/wakfu/portal/game/item/42/11927497.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27499-bhottin,Non
"Masque Kanniboul",https://static.ankama.com/wakfu/portal/game/item/42/13419695.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19695-masque-kanniboul,Oui
"Issé Sceau",https://static.ankama.com/wakfu/portal/game/item/42/10319698.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19698-isse-sceau,Oui
Tropicape,https://static.ankama.com/wakfu/portal/game/item/42/13219707.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19707-tropicape,Non
"Sandales Ourdies",https://static.ankama.com/wakfu/portal/game/item/42/11919708.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19708-sandales-ourdies,Oui
"Couvre-Chef Or",https://static.ankama.com/wakfu/portal/game/item/42/13419715.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19715-couvre-chef,Oui
"Cape Kannivore",https://static.ankama.com/wakfu/portal/game/item/42/13219716.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19716-cape-kannivore,Oui
"Bottines Kannivore",https://static.ankama.com/wakfu/portal/game/item/42/11919717.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19717-bottines-kannivore,Oui
"Talisman Kannivore",https://static.ankama.com/wakfu/portal/game/item/42/12019720.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19720-talisman-kannivore,Oui
"Gants Nutte",https://static.ankama.com/wakfu/portal/game/item/42/10319866.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19866-gants-nutte,Oui
"Tongs Hy",https://static.ankama.com/wakfu/portal/game/item/42/11919870.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19870-tongs-hy,Oui
"Solerets Endurcis",https://static.ankama.com/wakfu/portal/game/item/42/11919880.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19880-solerets-endurcis,Oui
"Le Nomade Max",https://static.ankama.com/wakfu/portal/game/item/42/10319888.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19888-nomade-max,Non
Kokordon,https://static.ankama.com/wakfu/portal/game/item/42/13319890.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19890-kokordon,Non
"Peignoir Dodikaprio",https://static.ankama.com/wakfu/portal/game/item/42/13619891.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19891-peignoir-dodikaprio,Non
"Les Epaupeyes",https://static.ankama.com/wakfu/portal/game/item/42/13819895.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19895-epaupeyes,Non
"Espadrilles Egales",https://static.ankama.com/wakfu/portal/game/item/42/11920167.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20167-espadrilles-egales,Non
"Cape du Bordunil",https://static.ankama.com/wakfu/portal/game/item/42/13220205.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20205-cape-bordunil,Oui
"Croc du Bordunil",https://static.ankama.com/wakfu/portal/game/item/42/10320209.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20209-croc-bordunil,Oui
"La Hissée Haut",https://static.ankama.com/wakfu/portal/game/item/42/13320229.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20229-hissee-haut,Non
"Epaulettes de Foul Moon",https://static.ankama.com/wakfu/portal/game/item/42/13820252.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20252-epaulettes-foul-moon,Oui
"Casque du Bordunil",https://static.ankama.com/wakfu/portal/game/item/42/13420208.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22268-casque-bordunil,Oui
"Plastron Dunîl",https://static.ankama.com/wakfu/portal/game/item/42/13620225.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22330-plastron-dunil,Non
"Cape Rice",https://static.ankama.com/wakfu/portal/game/item/42/13220165.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22346-cape-rice,Non
"Collier de Darkli Moon",https://static.ankama.com/wakfu/portal/game/item/42/12026268.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26268-collier-darkli-moon,Oui
"Cape Tivité",https://static.ankama.com/wakfu/portal/game/item/42/13226842.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26844-cape-tivite,Oui
"Anneau Thentique",https://static.ankama.com/wakfu/portal/game/item/42/10326845.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26847-anneau-thentique,Oui
"Sandales côte est",https://static.ankama.com/wakfu/portal/game/item/42/11926848.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26850-sandales-cote,Oui
"Bottes de Poursuite",https://static.ankama.com/wakfu/portal/game/item/42/11927356.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27356-bottes-poursuite,Oui
"Plastron Amon Amarth",https://static.ankama.com/wakfu/portal/game/item/42/13627443.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27444-plastron-amon-amarth,Non
"Epaulettes Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13827463.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27464-epaulettes-gerbouille,Oui
"Les Bhottin",https://static.ankama.com/wakfu/portal/game/item/42/11927497.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27498-bhottin,Non
"Anneau Cif",https://static.ankama.com/wakfu/portal/game/item/42/10327505.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27506-anneau-cif,Non
"Eboulettes Kanni Bal",https://static.ankama.com/wakfu/portal/game/item/42/17119696.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19696-eboulettes-kanni-bal,Oui
"Chausses Kanniboul",https://static.ankama.com/wakfu/portal/game/item/42/11919701.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19701-chausses-kanniboul,Oui
"Chemise Tropicale",https://static.ankama.com/wakfu/portal/game/item/42/13619703.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19703-chemise-tropicale,Oui
"Ceinture des Vents",https://static.ankama.com/wakfu/portal/game/item/42/13319746.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19746-ceinture-vents,Oui
"Talisman Songe",https://static.ankama.com/wakfu/portal/game/item/42/12019858.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19858-talisman-songe,Oui
"Les Porte-Malheurs",https://static.ankama.com/wakfu/portal/game/item/42/13819859.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19859-porte-malheurs,Oui
"Voile Nutte",https://static.ankama.com/wakfu/portal/game/item/42/13219863.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19863-voile-nutte,Oui
Epaupineuses,https://static.ankama.com/wakfu/portal/game/item/42/13819869.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19869-epaupineuses,Oui
"Cape Stère",https://static.ankama.com/wakfu/portal/game/item/42/13219873.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19873-cape-stere,Oui
"Main Stère",https://static.ankama.com/wakfu/portal/game/item/42/10319876.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19876-main-stere,Oui
"Talisman Noir",https://static.ankama.com/wakfu/portal/game/item/42/12019878.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19878-talisman-noir,Oui
"Renforts Armés",https://static.ankama.com/wakfu/portal/game/item/42/13819881.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19881-renforts-armes,Oui
"Piquants Solaires",https://static.ankama.com/wakfu/portal/game/item/42/13819887.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19887-piquants-solaires,Non
"Bottes Féroces",https://static.ankama.com/wakfu/portal/game/item/42/11919892.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19892-bottes-feroces,Non
Maskollant,https://static.ankama.com/wakfu/portal/game/item/42/13419896.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19896-maskollant,Non
"Plastron Sonneuse",https://static.ankama.com/wakfu/portal/game/item/42/13620155.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20155-plastron-sonneuse,Oui
"Fétiche Vorace",https://static.ankama.com/wakfu/portal/game/item/42/12020158.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20158-fetiche-vorace,Oui
"Protection Vorace",https://static.ankama.com/wakfu/portal/game/item/42/13620159.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20159-protection-vorace,Oui
"Calotte Hesse",https://static.ankama.com/wakfu/portal/game/item/42/13420168.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20168-calotte-hesse,Non
"Heaume de Précision",https://static.ankama.com/wakfu/portal/game/item/42/13420220.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20220-heaume-precision,Oui
"Dent Dunîl",https://static.ankama.com/wakfu/portal/game/item/42/12020221.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20221-dent-dunil,Oui
"Plastron Dunîl",https://static.ankama.com/wakfu/portal/game/item/42/13620225.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20225-plastron-dunil,Non
"Jambières à Pointes",https://static.ankama.com/wakfu/portal/game/item/42/11920227.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20227-jambieres-pointes,Non
"Cape de Luk Ylook",https://static.ankama.com/wakfu/portal/game/item/42/13220294.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20294-cape-luk-ylook,Oui
"Boucle Gende",https://static.ankama.com/wakfu/portal/game/item/42/13320161.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22310-boucle-gende,Oui
"Crocs Féroces",https://static.ankama.com/wakfu/portal/game/item/42/12019893.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22322-crocs-feroces,Non
"Voile Nomade",https://static.ankama.com/wakfu/portal/game/item/42/13219886.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22338-voile-nomade,Non
"Bague Hou",https://static.ankama.com/wakfu/portal/game/item/42/10326835.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26837-bague-hou,Oui
Caskolique,https://static.ankama.com/wakfu/portal/game/item/42/13426851.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26853-caskolique,Oui
Pol'Chtron,https://static.ankama.com/wakfu/portal/game/item/42/13626872.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26874-pol-chtron,Non
"Bracelet Giste",https://static.ankama.com/wakfu/portal/game/item/42/10326875.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26877-bracelet-giste,Non
"Voile d'encre",https://static.ankama.com/wakfu/portal/game/item/42/13227030.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27030-voile-encre,Oui
Haze'paulettes,https://static.ankama.com/wakfu/portal/game/item/42/13827449.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27450-haze-paulettes,Non
"Cape Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13227466.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27469-cape-gerbouille,Oui
"Plastron Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13627470.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27472-plastron-gerbouille,Oui
"Bottes Genm",https://static.ankama.com/wakfu/portal/game/item/42/11927476.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27478-bottes-genm,Oui
BenKape,https://static.ankama.com/wakfu/portal/game/item/42/13227479.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27481-benkape,Oui
"Epaulettes de la Maman Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13827482.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27484-epaulettes-maman-gerbouille,Oui
"Totem Mendrock",https://static.ankama.com/wakfu/portal/game/item/42/12027489.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27491-totem-mendrock,Oui
"Pente de ski",https://static.ankama.com/wakfu/portal/game/item/42/13427500.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27502-pente-ski,Non
"Anneau Nosse",https://static.ankama.com/wakfu/portal/game/item/42/10327503.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27504-anneau-nosse,Non
"Bracelet Kanniboul",https://static.ankama.com/wakfu/portal/game/item/42/10319697.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19697-bracelet-kanniboul,Oui
"Ceinturon Chon",https://static.ankama.com/wakfu/portal/game/item/42/13319700.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19700-ceinturon-chon,Oui
"Tunique Triboul",https://static.ankama.com/wakfu/portal/game/item/42/13619702.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19702-tunique-triboul,Non
"Ceinture tropicale",https://static.ankama.com/wakfu/portal/game/item/42/13319705.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19705-ceinture-tropicale,Oui
Porte-bouquet,https://static.ankama.com/wakfu/portal/game/item/42/10319709.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19709-porte-bouquet,Oui
"Epaulettes Triquées",https://static.ankama.com/wakfu/portal/game/item/42/13819713.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19713-epaulettes-triquees,Oui
"Cordon Jon",https://static.ankama.com/wakfu/portal/game/item/42/13319714.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19714-cordon-jon,Oui
"Bennet Nutte",https://static.ankama.com/wakfu/portal/game/item/42/13319864.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19864-bennet-nutte,Oui
"Capuche Nutte",https://static.ankama.com/wakfu/portal/game/item/42/13419865.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19865-capuche-nutte,Oui
"Bandage de Plage",https://static.ankama.com/wakfu/portal/game/item/42/10319867.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19867-bandage-plage,Oui
Kokoquelicot,https://static.ankama.com/wakfu/portal/game/item/42/12019868.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19868-kokoquelicot,Oui
"Heaume Stère",https://static.ankama.com/wakfu/portal/game/item/42/13419874.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19874-heaume-stere,Oui
"Veste Stère",https://static.ankama.com/wakfu/portal/game/item/42/13619875.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19875-veste-stere,Oui
"Poigne Fortifiée",https://static.ankama.com/wakfu/portal/game/item/42/10319877.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19877-poigne-fortifiee,Oui
"Cordelière Dézand",https://static.ankama.com/wakfu/portal/game/item/42/13319879.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19879-cordeliere-dezand,Oui
"L'Anneau Rang-Outen",https://static.ankama.com/wakfu/portal/game/item/42/10319889.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/19889-anneau-rang-outen,Non
"Pèlerine Vorace",https://static.ankama.com/wakfu/portal/game/item/42/13220156.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20156-pelerine-vorace,Oui
"Brodequins Voraces",https://static.ankama.com/wakfu/portal/game/item/42/11920157.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20157-brodequins-voraces,Oui
"Bague Ajamin",https://static.ankama.com/wakfu/portal/game/item/42/10320160.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20160-bague-ajamin,Oui
"Collier Ternel",https://static.ankama.com/wakfu/portal/game/item/42/12020164.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20164-collier-ternel,Oui
"Cotte Côt",https://static.ankama.com/wakfu/portal/game/item/42/13620166.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20166-cotte-cot,Non
"Bracelet Triqué",https://static.ankama.com/wakfu/portal/game/item/42/10320169.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20169-bracelet-trique,Non
"Crocs d'Or",https://static.ankama.com/wakfu/portal/game/item/42/10320201.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20201-crocs,Oui
"Epaulettes du Bordunil",https://static.ankama.com/wakfu/portal/game/item/42/13820212.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20212-epaulettes-bordunil,Oui
"Couronne Dunîl",https://static.ankama.com/wakfu/portal/game/item/42/13420214.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20214-couronne-dunil,Non
"Cape-queue de Foul Moon",https://static.ankama.com/wakfu/portal/game/item/42/13220246.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20246-cape-queue-foul-moon,Oui
"Mains de Foul Moon",https://static.ankama.com/wakfu/portal/game/item/42/10320248.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20248-mains-foul-moon,Oui
"Pendentif de Foul Moon",https://static.ankama.com/wakfu/portal/game/item/42/12020249.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20249-pendentif-foul-moon,Oui
"Coiffe du Chachaviateur",https://static.ankama.com/wakfu/portal/game/item/42/13420293.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20293-coiffe-chachaviateur,Non
"Fétiche de Précision",https://static.ankama.com/wakfu/portal/game/item/42/12020295.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/20295-fetiche-precision,Non
"Sandales Ourdies",https://static.ankama.com/wakfu/portal/game/item/42/11919708.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22186-sandales-ourdies,Oui
"Talisman Djaro",https://static.ankama.com/wakfu/portal/game/item/42/12019699.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22221-talisman-djaro,Oui
"Heaume Stère",https://static.ankama.com/wakfu/portal/game/item/42/13419874.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22232-heaume-stere,Oui
"Couronne Dunîl",https://static.ankama.com/wakfu/portal/game/item/42/13420214.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22272-couronne-dunil,Oui
"Oeuf Shamanique",https://static.ankama.com/wakfu/portal/game/item/42/12020228.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22344-oeuf-shamanique,Non
Alliance-Singe,https://static.ankama.com/wakfu/portal/game/item/42/10320277.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22451-alliance-singe,Non
Ougalurette,https://static.ankama.com/wakfu/portal/game/item/42/13425076.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/25076-ougalurette,Non
"Chapeau devin",https://static.ankama.com/wakfu/portal/game/item/42/13426823.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26826-chapeau-devin,Oui
"Bague Hou",https://static.ankama.com/wakfu/portal/game/item/42/10326835.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26836-bague-hou,Oui
"La Chop'IN",https://static.ankama.com/wakfu/portal/game/item/42/13626854.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26856-chop,Oui
"Les Séparatistes",https://static.ankama.com/wakfu/portal/game/item/42/13826869.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26871-separatistes,Non
"La Portoque",https://static.ankama.com/wakfu/portal/game/item/42/13426882.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26882-portoque,Non
"Coiffe du dragon azuré",https://static.ankama.com/wakfu/portal/game/item/42/13427028.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27028-coiffe-dragon-azure,Oui
"Anna Bottes",https://static.ankama.com/wakfu/portal/game/item/42/11927355.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27355-anna-bottes,Oui
"Ceinture DigiArv",https://static.ankama.com/wakfu/portal/game/item/42/13327441.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27448-ceinture-digiarv,Non
"Casquaille Zen",https://static.ankama.com/wakfu/portal/game/item/42/13427473.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27475-casquaille-zen,Oui
Sandalara,https://static.ankama.com/wakfu/portal/game/item/42/11927487.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27488-sandalara,Oui
"Totem Mendrock",https://static.ankama.com/wakfu/portal/game/item/42/12027489.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27490-totem-mendrock,Oui
"Ceinture de la Maman Gerbouille",https://static.ankama.com/wakfu/portal/game/item/42/13327492.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27493-ceinture-maman-gerbouille,Oui
"Bague Divinatoire",https://static.ankama.com/wakfu/portal/game/item/42/10327507.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/27507-bague-divinatoire,Non
"Echarde Tropiquante",https://static.ankama.com/wakfu/portal/game/item/42/10319710.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22188-echarde-tropiquante,Oui
"Torse du Bordunil",https://static.ankama.com/wakfu/portal/game/item/42/13620210.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22264-torse-bordunil,Oui
"Bottes Féroces",https://static.ankama.com/wakfu/portal/game/item/42/11919892.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22340-bottes-feroces,Non
Hernité,https://static.ankama.com/wakfu/portal/game/item/42/13826817.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/26817-hernite,Oui
"Issé Sceau",https://static.ankama.com/wakfu/portal/game/item/42/10319698.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22226-isse-sceau,Oui
"Renforts Armés",https://static.ankama.com/wakfu/portal/game/item/42/13819881.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22236-renforts-armes,Oui
"Coiffe du Chachaviateur",https://static.ankama.com/wakfu/portal/game/item/42/13420293.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armures/22452-coiffe-chachaviateur,Non
