Nom,Image,Lien,"Peut être obtenu sur"
"Masse à Tomique",https://static.ankama.com/wakfu/portal/game/item/42/11419882.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22167-masse-tomique,Oui
"Poignard Sinueux",https://static.ankama.com/wakfu/portal/game/item/42/11219885.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22204-poignard-sinueux,Oui
"La réglette",https://static.ankama.com/wakfu/portal/game/item/42/11326815.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26815-reglette,Oui
"Sabre Histy",https://static.ankama.com/wakfu/portal/game/item/42/11019899.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22205-sabre-histy,Oui
"Dague Orafob",https://static.ankama.com/wakfu/portal/game/item/42/11226821.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26821-dague-orafob,Oui
"Marteau de Foul Moon",https://static.ankama.com/wakfu/portal/game/item/42/11420279.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22447-marteau-foul-moon,Oui
"L'épée Kila",https://static.ankama.com/wakfu/portal/game/item/42/11026861.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26861-epee-kila,Oui
Magnum,https://static.ankama.com/wakfu/portal/game/item/42/25326838.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26838-magnum,Non
L'Ephémère,https://static.ankama.com/wakfu/portal/game/item/42/11519130.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19130-ephemere,Oui
"Aiguille d'Outre-Temps",https://static.ankama.com/wakfu/portal/game/item/42/11519146.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19146-aiguille-outre-temps,Oui
L'Anquaran,https://static.ankama.com/wakfu/portal/game/item/42/11019249.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19249-anquaran,Non
"La Planque",https://static.ankama.com/wakfu/portal/game/item/42/11119252.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19252-planque,Non
"Dague des nouveaux Anciens",https://static.ankama.com/wakfu/portal/game/item/42/11219144.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22392-dague-nouveaux-anciens,Oui
"Epée Discontinue",https://static.ankama.com/wakfu/portal/game/item/42/22319135.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22424-epee-discontinue,Oui
"La Flèche du Temps",https://static.ankama.com/wakfu/portal/game/item/42/11719133.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22437-fleche-temps,Non
"Dague intemporelle",https://static.ankama.com/wakfu/portal/game/item/42/11219122.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22439-dague-intemporelle,Non
L'Égérie,https://static.ankama.com/wakfu/portal/game/item/42/11019248.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24680-egerie,Non
"La Planque",https://static.ankama.com/wakfu/portal/game/item/42/11119252.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24686-planque,Non
"Stalagmite Géante",https://static.ankama.com/wakfu/portal/game/item/42/25316880.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25856-stalagmite-geante,Non
"La Papoutre",https://static.ankama.com/wakfu/portal/game/item/42/11416883.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25864-papoutre,Non
"Lanco Plumo",https://static.ankama.com/wakfu/portal/game/item/42/25313777.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25966-lanco-plumo,Oui
"Dague Deux-Lames",https://static.ankama.com/wakfu/portal/game/item/42/11225984.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25985-dague-deux-lames,Oui
"Epée brisée",https://static.ankama.com/wakfu/portal/game/item/42/1153944.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25996-epee-brisee,Non
Phéno-Tige,https://static.ankama.com/wakfu/portal/game/item/42/10819061.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19061-pheno-tige,Non
L'Encrystée,https://static.ankama.com/wakfu/portal/game/item/42/10819242.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19242-encrystee,Non
L'Arbât,https://static.ankama.com/wakfu/portal/game/item/42/11319243.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19243-arbat,Non
L'Hextatique,https://static.ankama.com/wakfu/portal/game/item/42/18919244.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19244-hextatique,Non
"La Sanguinolente",https://static.ankama.com/wakfu/portal/game/item/42/11221227.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21286-sanguinolente,Oui
"Carte des Merveilles",https://static.ankama.com/wakfu/portal/game/item/42/25419141.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22394-carte-merveilles,Non
L'Arbât,https://static.ankama.com/wakfu/portal/game/item/42/11319243.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24679-arbat,Non
L'Anquaran,https://static.ankama.com/wakfu/portal/game/item/42/11019249.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24681-anquaran,Non
"La Doubeline",https://static.ankama.com/wakfu/portal/game/item/42/10119250.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24684-doubeline,Non
"Le Brise-Rois",https://static.ankama.com/wakfu/portal/game/item/42/11419251.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24685-brise-rois,Non
L'Hextatique,https://static.ankama.com/wakfu/portal/game/item/42/18919244.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24687-hextatique,Non
"Epée Riktus en Bois",https://static.ankama.com/wakfu/portal/game/item/42/1109885.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26008-epee-riktus-bois,Non
"Epée Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/22312339.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26060-epee-riktus-elite,Non
"Aiguille de Minuit",https://static.ankama.com/wakfu/portal/game/item/42/1159339.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26637-aiguille-minuit,Non
"Bouclier Durable",https://static.ankama.com/wakfu/portal/game/item/42/18919143.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19143-bouclier-durable,Oui
"Dague des nouveaux Anciens",https://static.ankama.com/wakfu/portal/game/item/42/11219144.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19144-dague-nouveaux-anciens,Non
"La Barre Jô",https://static.ankama.com/wakfu/portal/game/item/42/25321206.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21206-barre-jo,Oui
"Les Vent-Vies",https://static.ankama.com/wakfu/portal/game/item/42/11219064.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22361-vent-vies,Oui
Martôt,https://static.ankama.com/wakfu/portal/game/item/42/11419051.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22381-martot,Oui
"Ravage Instable",https://static.ankama.com/wakfu/portal/game/item/42/25319132.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22414-ravage-instable,Oui
"Dague de Karne",https://static.ankama.com/wakfu/portal/game/item/42/1129891.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25970-dague-karne,Oui
"Epée de Bad Aboum",https://static.ankama.com/wakfu/portal/game/item/42/11015278.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25988-epee-bad-aboum,Non
"Epée Millénaire",https://static.ankama.com/wakfu/portal/game/item/42/22319060.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19060-epee-millenaire,Non
"La Victorine",https://static.ankama.com/wakfu/portal/game/item/42/11219247.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19247-victorine,Non
L'Égérie,https://static.ankama.com/wakfu/portal/game/item/42/11019248.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19248-egerie,Non
"Le Brise-Rois",https://static.ankama.com/wakfu/portal/game/item/42/11419251.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19251-brise-rois,Non
"Epée de Serre d'Acier",https://static.ankama.com/wakfu/portal/game/item/42/22319422.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19422-epee-serre-acier,Oui
"Le Protigieux",https://static.ankama.com/wakfu/portal/game/item/42/11319037.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22364-protigieux,Non
L'Ephémère,https://static.ankama.com/wakfu/portal/game/item/42/11519130.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22407-ephemere,Oui
L'Arbât,https://static.ankama.com/wakfu/portal/game/item/42/11319243.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24678-arbat,Non
"La Doubeline",https://static.ankama.com/wakfu/portal/game/item/42/10119250.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24683-doubeline,Non
"L'Epée Poutreuse",https://static.ankama.com/wakfu/portal/game/item/42/22310980.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25832-epee-poutreuse,Oui
"Le Seum",https://static.ankama.com/wakfu/portal/game/item/42/11211592.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25866-seum,Non
"Lanco Plumo",https://static.ankama.com/wakfu/portal/game/item/42/25313777.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25967-lanco-plumo,Oui
"Epée Bon Œil",https://static.ankama.com/wakfu/portal/game/item/42/22325981.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25983-epee-bon-oeil,Oui
"Bouclier Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/18912342.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26057-bouclier-riktus-elite,Non
"Porte-Etendard Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/25312340.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26066-porte-etendard-riktus-elite,Non
"Epée Traîtrise",https://static.ankama.com/wakfu/portal/game/item/42/22311406.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26267-epee-traitrise,Oui
"Epée de Pym le Pieu",https://static.ankama.com/wakfu/portal/game/item/42/1109450.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26640-epee-pym-pieu,Non
"Pelle Mécanique",https://static.ankama.com/wakfu/portal/game/item/42/1114057.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26664-pelle-mecanique,Oui
"Les Vent-Vies",https://static.ankama.com/wakfu/portal/game/item/42/11219064.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19064-vent-vies,Non
L'Ensanglantée,https://static.ankama.com/wakfu/portal/game/item/42/10121202.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21252-ensanglantee,Non
"Badine Borano",https://static.ankama.com/wakfu/portal/game/item/42/10821204.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21254-badine-borano,Non
"La Doubeline",https://static.ankama.com/wakfu/portal/game/item/42/10119250.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24682-doubeline,Non
"Dague de Karne",https://static.ankama.com/wakfu/portal/game/item/42/1129891.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25969-dague-karne,Oui
"Epée brisée",https://static.ankama.com/wakfu/portal/game/item/42/1153944.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25995-epee-brisee,Non
"Arc Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/11712341.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26054-arc-riktus-elite,Non
"Epée Kyn",https://static.ankama.com/wakfu/portal/game/item/42/22326490.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26490-epee-kyn,Oui
"La Flèche du Temps",https://static.ankama.com/wakfu/portal/game/item/42/11719133.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19133-fleche-temps,Non
"Le Seum",https://static.ankama.com/wakfu/portal/game/item/42/11211592.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25865-seum,Non
"Epée de Bad Aboum",https://static.ankama.com/wakfu/portal/game/item/42/11015278.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25987-epee-bad-aboum,Non
L'Ensanglantée,https://static.ankama.com/wakfu/portal/game/item/42/10121202.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21202-ensanglantee,Oui
"Arc Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/11712341.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26053-arc-riktus-elite,Non
"Dague intemporelle",https://static.ankama.com/wakfu/portal/game/item/42/11219122.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19122-dague-intemporelle,Non
"Epée Bon Œil",https://static.ankama.com/wakfu/portal/game/item/42/22325981.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25982-epee-bon-oeil,Oui
"Pelle Mécanique",https://static.ankama.com/wakfu/portal/game/item/42/1114057.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26608-pelle-mecanique,Oui
"L'Epée Poutreuse",https://static.ankama.com/wakfu/portal/game/item/42/22310980.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25831-epee-poutreuse,Oui
"Epée Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/22312339.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26059-epee-riktus-elite,Non
"Aiguille de Minuit",https://static.ankama.com/wakfu/portal/game/item/42/1159339.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26636-aiguille-minuit,Non
Martôt,https://static.ankama.com/wakfu/portal/game/item/42/11419051.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19051-martot,Oui
"Stalagmite Géante",https://static.ankama.com/wakfu/portal/game/item/42/25316880.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25855-stalagmite-geante,Non
"Bouclier Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/18912342.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26056-bouclier-riktus-elite,Non
"Porte-Etendard Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/25312340.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26065-porte-etendard-riktus-elite,Non
"Ravage Instable",https://static.ankama.com/wakfu/portal/game/item/42/25319132.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19132-ravage-instable,Oui
Phéno-Tige,https://static.ankama.com/wakfu/portal/game/item/42/10819061.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22362-pheno-tige,Oui
"La Papoutre",https://static.ankama.com/wakfu/portal/game/item/42/11416883.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25863-papoutre,Non
"Epée de Pym le Pieu",https://static.ankama.com/wakfu/portal/game/item/42/1109450.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26639-epee-pym-pieu,Non
"Epée de Serre d'Acier",https://static.ankama.com/wakfu/portal/game/item/42/22319422.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22470-epee-serre-acier,Oui
L'Ephémère,https://static.ankama.com/wakfu/portal/game/item/42/11519130.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22408-ephemere,Oui
"Epée Discontinue",https://static.ankama.com/wakfu/portal/game/item/42/22319135.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19135-epee-discontinue,Oui
"Dague Deux-Lames",https://static.ankama.com/wakfu/portal/game/item/42/11225984.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25984-dague-deux-lames,Oui
"La Sanguinolente",https://static.ankama.com/wakfu/portal/game/item/42/11221227.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21227-sanguinolente,Oui
"Arc Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/11712341.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26052-arc-riktus-elite,Non
"Epée de Bad Aboum",https://static.ankama.com/wakfu/portal/game/item/42/11015278.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25986-epee-bad-aboum,Non
"Le Protigieux",https://static.ankama.com/wakfu/portal/game/item/42/11319037.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19037-protigieux,Oui
"Epée Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/22312339.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26058-epee-riktus-elite,Non
"Epée de Pym le Pieu",https://static.ankama.com/wakfu/portal/game/item/42/1109450.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26638-epee-pym-pieu,Non
"Stalagmite Géante",https://static.ankama.com/wakfu/portal/game/item/42/25316880.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25854-stalagmite-geante,Non
"Bouclier Riktus Elite",https://static.ankama.com/wakfu/portal/game/item/42/18912342.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26055-bouclier-riktus-elite,Non
"Epée Riktus en Bois",https://static.ankama.com/wakfu/portal/game/item/42/1109885.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26007-epee-riktus-bois,Oui
"Aiguille de Minuit",https://static.ankama.com/wakfu/portal/game/item/42/1159339.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26635-aiguille-minuit,Non
"Epée Millénaire",https://static.ankama.com/wakfu/portal/game/item/42/22319060.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22363-epee-millenaire,Oui
"Epée Bon Œil",https://static.ankama.com/wakfu/portal/game/item/42/22325981.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25981-epee-bon-oeil,Oui
"Carte des Merveilles",https://static.ankama.com/wakfu/portal/game/item/42/25419141.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19141-carte-merveilles,Oui
"Badine Borano",https://static.ankama.com/wakfu/portal/game/item/42/10821204.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21204-badine-borano,Oui
"Pelle Mécanique",https://static.ankama.com/wakfu/portal/game/item/42/1114057.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26607-pelle-mecanique,Oui
"Lanco Plumo",https://static.ankama.com/wakfu/portal/game/item/42/25313777.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25965-lanco-plumo,Oui
"Dague de Karne",https://static.ankama.com/wakfu/portal/game/item/42/1129891.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25968-dague-karne,Oui
"L'Epée Poutreuse",https://static.ankama.com/wakfu/portal/game/item/42/22310980.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25830-epee-poutreuse,Oui
Martôt,https://static.ankama.com/wakfu/portal/game/item/42/11419051.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22382-martot,Oui
"Bouclier Dimensionnel",https://static.ankama.com/wakfu/portal/game/item/42/18919121.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19121-bouclier-dimensionnel,Non
"Ravage Instable",https://static.ankama.com/wakfu/portal/game/item/42/25319132.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22415-ravage-instable,Oui
L'Ephémère,https://static.ankama.com/wakfu/portal/game/item/42/11519130.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22409-ephemere,Non
"Tigus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/10818446.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18446-tigus-shushu,Oui
"Cartus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/25418448.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18448-cartus-shushu,Oui
"Glaivus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/11018449.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18449-glaivus-shushu,Oui
"Excavatus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/11118456.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18456-excavatus-shushu,Oui
"Clef des comptes",https://static.ankama.com/wakfu/portal/game/item/42/22318565.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18565-clef-comptes,Oui
"Dague Nataraja",https://static.ankama.com/wakfu/portal/game/item/42/11218557.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22609-dague-nataraja,Oui
"La Débiteuse",https://static.ankama.com/wakfu/portal/game/item/42/11118562.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22639-debiteuse,Oui
"Bouclier Fort Blindé",https://static.ankama.com/wakfu/portal/game/item/42/18918564.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22665-bouclier-fort-blinde,Non
"Lame de Dranipoch",https://static.ankama.com/wakfu/portal/game/item/42/22320566.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22700-lame-dranipoch,Non
"Cawtes Otées",https://static.ankama.com/wakfu/portal/game/item/42/25417347.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22719-cawtes-otees,Oui
"Awc Infecté",https://static.ankama.com/wakfu/portal/game/item/42/11717352.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22729-awc-infecte,Oui
"Wo Bouclier",https://static.ankama.com/wakfu/portal/game/item/42/18917317.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22765-bouclier,Oui
"Aiguille Tare",https://static.ankama.com/wakfu/portal/game/item/42/11525902.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25904-aiguille-tare,Oui
"Epée du shushu de glace",https://static.ankama.com/wakfu/portal/game/item/42/11031395.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/31395-epee-shushu-glace,Oui
"Aiguille Double-Entaille",https://static.ankama.com/wakfu/portal/game/item/42/11517350.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/17350-aiguille-double-entaille,Non
"Tranchus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/10118453.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18453-tranchus-shushu,Oui
"Carte Bancaire",https://static.ankama.com/wakfu/portal/game/item/42/25418561.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18561-carte-bancaire,Non
"Clef des comptes",https://static.ankama.com/wakfu/portal/game/item/42/22318565.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22645-clef-comptes,Oui
Bouclivore,https://static.ankama.com/wakfu/portal/game/item/42/18911393.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25922-bouclivore,Non
Glouto-Sceptre,https://static.ankama.com/wakfu/portal/game/item/42/11311392.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25929-glouto-sceptre,Non
"Picus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/11518445.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18445-picus-shushu,Oui
"Arcus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/11718450.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18450-arcus-shushu,Oui
"Claymus Shushu",https://static.ankama.com/wakfu/portal/game/item/42/22318452.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18452-claymus-shushu,Oui
"La Faux Rieuse",https://static.ankama.com/wakfu/portal/game/item/42/25318560.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18560-faux-rieuse,Non
"La Débiteuse",https://static.ankama.com/wakfu/portal/game/item/42/11118562.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18562-debiteuse,Oui
"Dombre Tombant",https://static.ankama.com/wakfu/portal/game/item/42/18918559.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22591-dombre-tombant,Non
"Carte Bancaire",https://static.ankama.com/wakfu/portal/game/item/42/25418561.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22662-carte-bancaire,Non
Martonneau,https://static.ankama.com/wakfu/portal/game/item/42/11420568.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22682-martonneau,Oui
"Cawot'Epée Infectée",https://static.ankama.com/wakfu/portal/game/item/42/11017345.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22712-cawot-epee-infectee,Oui
Gouwdangé,https://static.ankama.com/wakfu/portal/game/item/42/11417315.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22784-gouwdange,Non
"Pelle Hixir",https://static.ankama.com/wakfu/portal/game/item/42/11126806.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26808-pelle-hixir,Non
"Cawot'Epée Infectée",https://static.ankama.com/wakfu/portal/game/item/42/11017345.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/17345-cawot-epee-infectee,Oui
"Dague Nataraja",https://static.ankama.com/wakfu/portal/game/item/42/11218557.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18557-dague-nataraja,Oui
"Dague Longuelames",https://static.ankama.com/wakfu/portal/game/item/42/11218556.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22590-dague-longuelames,Oui
"Kamépée Relais",https://static.ankama.com/wakfu/portal/game/item/42/11018566.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22630-kamepee-relais,Non
Epépinière,https://static.ankama.com/wakfu/portal/game/item/42/11020569.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22697-epepiniere,Non
"Daguawotte Moisie",https://static.ankama.com/wakfu/portal/game/item/42/11217776.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22732-daguawotte-moisie,Non
"Aiguille Double-Entaille",https://static.ankama.com/wakfu/portal/game/item/42/11517350.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22736-aiguille-double-entaille,Non
Duwandil,https://static.ankama.com/wakfu/portal/game/item/42/11017312.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22754-duwandil,Oui
Gawdeloutte,https://static.ankama.com/wakfu/portal/game/item/42/11317314.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22780-gawdeloutte,Non
