Nom,Image,Lien,"Peut être obtenu sur"
"Karne de Trool",https://static.ankama.com/wakfu/portal/game/item/42/26010418.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/23335-karne-trool,Oui
"Os de Chafer",https://static.ankama.com/wakfu/portal/game/item/42/2608224.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26434-os-chafer,Oui
Violine,https://static.ankama.com/wakfu/portal/game/item/42/26912873.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12873-violine,Oui
"Fourrure de Kiki",https://static.ankama.com/wakfu/portal/game/item/42/53019500.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19500-fourrure-kiki,Oui
Bassin,https://static.ankama.com/wakfu/portal/game/item/42/26010973.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26435-bassin,Oui
Tétrool,https://static.ankama.com/wakfu/portal/game/item/42/26010422.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/23334-tetrool,Oui
"Croc de Meulou",https://static.ankama.com/wakfu/portal/game/item/42/2325518.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/5518-croc-meulou,Oui
"Glas Age",https://static.ankama.com/wakfu/portal/game/item/42/26912594.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12594-glas-age,Oui
"Prisme Ectoplasme",https://static.ankama.com/wakfu/portal/game/item/42/52912615.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12615-prisme-ectoplasme,Oui
"Sang Périmé",https://static.ankama.com/wakfu/portal/game/item/42/26012813.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12813-sang-perime,Oui
"Sable doré",https://static.ankama.com/wakfu/portal/game/item/42/53116784.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/16784-sable-dore,Oui
"Perle Nuancée",https://static.ankama.com/wakfu/portal/game/item/42/53116797.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/16797-perle-nuancee,Oui
"Gène de Vampyrisation",https://static.ankama.com/wakfu/portal/game/item/42/53019488.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19488-gene-vampyrisation,Oui
"Terre de Slek",https://static.ankama.com/wakfu/portal/game/item/42/53121606.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21606-terre-slek,Oui
"Lait de la Reine Slek",https://static.ankama.com/wakfu/portal/game/item/42/53121617.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21617-lait-reine-slek,Oui
"Bouse Dorée",https://static.ankama.com/wakfu/portal/game/item/42/53011554.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26442-bouse-doree,Oui
"Sioupère-Glou Raffinée",https://static.ankama.com/wakfu/portal/game/item/42/73921121.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21121-sioupere-glou-raffinee,Oui
"Pierre d'Emeraude",https://static.ankama.com/wakfu/portal/game/item/42/2609798.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/9798-pierre-emeraude,Non
"Bille de Sufokia",https://static.ankama.com/wakfu/portal/game/item/42/53115604.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28793-bille-sufokia,Non
"Sioupère-Glou Durable",https://static.ankama.com/wakfu/portal/game/item/42/73921120.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21120-sioupere-glou-durable,Oui
"Pierre d'Agate",https://static.ankama.com/wakfu/portal/game/item/42/2609797.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/9797-pierre-agate,Non
"Bec de Corbac",https://static.ankama.com/wakfu/portal/game/item/42/2325437.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/5437-bec-corbac,Oui
"Crinière de Mulou",https://static.ankama.com/wakfu/portal/game/item/42/2285515.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/5515-criniere-mulou,Oui
"Corne d'Excarnus",https://static.ankama.com/wakfu/portal/game/item/42/22812585.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12585-corne-excarnus,Oui
"Osselet d'Orrok",https://static.ankama.com/wakfu/portal/game/item/42/53019376.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19377-osselet-orrok,Oui
"Peau de Gligli",https://static.ankama.com/wakfu/portal/game/item/42/53011529.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26416-peau-gligli,Oui
"Gencive de Gligli",https://static.ankama.com/wakfu/portal/game/item/42/2608081.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26417-gencive-gligli,Oui
"Ailes de Moskito",https://static.ankama.com/wakfu/portal/game/item/42/2608178.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26422-ailes-moskito,Oui
"Pattes de Moskito",https://static.ankama.com/wakfu/portal/game/item/42/2609557.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26423-pattes-moskito,Oui
Titanoeuf,https://static.ankama.com/wakfu/portal/game/item/42/26010071.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26430-titanoeuf,Oui
"Bile Fruitée",https://static.ankama.com/wakfu/portal/game/item/42/53111549.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/11549-bile-fruitee,Non
"Etoile Bleue",https://static.ankama.com/wakfu/portal/game/item/42/26312470.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12470-etoile-bleue,Oui
"Postérieur de la Veuve",https://static.ankama.com/wakfu/portal/game/item/42/53015222.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/15222-posterieur-veuve,Oui
"Serre de Kroapule",https://static.ankama.com/wakfu/portal/game/item/42/53019308.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19308-serre-kroapule,Oui
"Patte de Truche",https://static.ankama.com/wakfu/portal/game/item/42/26010086.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26429-patte-truche,Oui
"Moustache de rat",https://static.ankama.com/wakfu/portal/game/item/42/2283565.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/3565-moustache-rat,Oui
"Serre de Corbac",https://static.ankama.com/wakfu/portal/game/item/42/2355438.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/5438-serre-corbac,Oui
"Orange Sangrine",https://static.ankama.com/wakfu/portal/game/item/42/53111550.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/11550-orange-sangrine,Non
"Venin d'Arakne",https://static.ankama.com/wakfu/portal/game/item/42/2609801.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/15220-venin-arakne,Oui
"Ratin Dauphinois",https://static.ankama.com/wakfu/portal/game/item/42/53015408.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/15408-ratin-dauphinois,Oui
"Bandage Kroâre",https://static.ankama.com/wakfu/portal/game/item/42/53019374.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19374-bandage-kroare,Oui
"Trompe TsarTsar",https://static.ankama.com/wakfu/portal/game/item/42/2609558.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26424-trompe-tsartsar,Oui
"Bec de Truche",https://static.ankama.com/wakfu/portal/game/item/42/26010070.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26428-bec-truche,Oui
"Patte de Mulou",https://static.ankama.com/wakfu/portal/game/item/42/2609950.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/8086-patte-mulou,Oui
"Larme Lunaire",https://static.ankama.com/wakfu/portal/game/item/42/53112379.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12379-larme-lunaire,Oui
"Rat Fistelle",https://static.ankama.com/wakfu/portal/game/item/42/53112641.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12641-rat-fistelle,Oui
"Patte d'Arakne",https://static.ankama.com/wakfu/portal/game/item/42/2623753.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/15221-patte-arakne,Oui
"Défense de Gligli Royal",https://static.ankama.com/wakfu/portal/game/item/42/53011547.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26418-defense-gligli-royal,Oui
"Sioupère-Glou Solide",https://static.ankama.com/wakfu/portal/game/item/42/73921119.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21119-sioupere-glou-solide,Oui
"Pierre de Lezoli",https://static.ankama.com/wakfu/portal/game/item/42/2609796.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/9796-pierre-lezoli,Non
"Stasili comestible",https://static.ankama.com/wakfu/portal/game/item/42/30812805.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/14314-stasili-comestible,Oui
"Chair de la Mer",https://static.ankama.com/wakfu/portal/game/item/42/2828120.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/8120-chair-mer,Non
"Boucle du Chaos",https://static.ankama.com/wakfu/portal/game/item/42/57411886.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/11886-boucle-chaos,Non
"Totem Sauvage",https://static.ankama.com/wakfu/portal/game/item/42/53017772.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/17772-totem-sauvage,Oui
"Coquille de Moule",https://static.ankama.com/wakfu/portal/game/item/42/26011336.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21372-coquille-moule,Oui
"Corde Elastique",https://static.ankama.com/wakfu/portal/game/item/42/57211881.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/23598-corde-elastique,Non
"La Pointe Noire",https://static.ankama.com/wakfu/portal/game/item/42/57212754.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/23599-pointe-noire,Non
"Fragment de Cire Momore",https://static.ankama.com/wakfu/portal/game/item/42/53130721.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30774-fragment-cire-momore,Oui
"Langue de Crapaud Mufle",https://static.ankama.com/wakfu/portal/game/item/42/2608179.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30881-langue-crapaud-mufle,Oui
"Pince de Cwabe Langoureuse",https://static.ankama.com/wakfu/portal/game/item/42/2355521.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/5521-pince-cwabe-langoureuse,Non
"Gris-gris Sauvage",https://static.ankama.com/wakfu/portal/game/item/42/53017763.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/17763-gris-gris-sauvage,Oui
"Laine Sauvage",https://static.ankama.com/wakfu/portal/game/item/42/53015590.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/17862-laine-sauvage,Oui
"Dent de Skouale",https://static.ankama.com/wakfu/portal/game/item/42/23211335.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21423-dent-skouale,Oui
"Oeil de Cwabe",https://static.ankama.com/wakfu/portal/game/item/42/26010398.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26404-oeil-cwabe,Oui
"Plume de Salbatroce",https://static.ankama.com/wakfu/portal/game/item/42/28210412.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26405-plume-salbatroce,Oui
"Cuir Nimbo",https://static.ankama.com/wakfu/portal/game/item/42/53130386.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30386-cuir-nimbo,Oui
"Oeil Etoilé",https://static.ankama.com/wakfu/portal/game/item/42/2608412.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/8412-oeil-etoile,Non
"Peau de Skouale",https://static.ankama.com/wakfu/portal/game/item/42/23211341.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21424-peau-skouale,Oui
"Nageoire Sanglante",https://static.ankama.com/wakfu/portal/game/item/42/53015187.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21427-nageoire-sanglante,Oui
"Autoportrait Bwork",https://static.ankama.com/wakfu/portal/game/item/42/4166293.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/23597-autoportrait-bwork,Oui
"Oeil Kokobuleux",https://static.ankama.com/wakfu/portal/game/item/42/26010991.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26411-oeil-kokobuleux,Oui
"Barbe à Koko",https://static.ankama.com/wakfu/portal/game/item/42/26011599.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26412-barbe-koko,Oui
"Fragment de Grithril",https://static.ankama.com/wakfu/portal/game/item/42/53130387.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30387-fragment-grithril,Oui
"Oeil du golem",https://static.ankama.com/wakfu/portal/game/item/42/53130388.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30388-oeil-golem,Oui
"Etoffe Bwork",https://static.ankama.com/wakfu/portal/game/item/42/53017784.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/17784-etoffe-bwork,Oui
Nacre,https://static.ankama.com/wakfu/portal/game/item/42/53111569.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21371-nacre,Oui
"Poil Roux",https://static.ankama.com/wakfu/portal/game/item/42/28230391.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30391-poil-roux,Oui
"Plume Exotique",https://static.ankama.com/wakfu/portal/game/item/42/53014846.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/14846-plume-exotique,Non
"Nacre Exotique",https://static.ankama.com/wakfu/portal/game/item/42/53014847.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/14847-nacre-exotique,Non
"Corne du Bouftou de Throll",https://static.ankama.com/wakfu/portal/game/item/42/53017785.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/17785-corne-bouftou-throll,Oui
"Corne Foudroyante",https://static.ankama.com/wakfu/portal/game/item/42/53015132.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21376-corne-foudroyante,Oui
"Pince Royale",https://static.ankama.com/wakfu/portal/game/item/42/53015495.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26406-pince-royale,Oui
"Feuille de Kokoko",https://static.ankama.com/wakfu/portal/game/item/42/26010990.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26410-feuille-kokoko,Oui
"Sioupère-Glou Brute",https://static.ankama.com/wakfu/portal/game/item/42/73921118.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21118-sioupere-glou-brute,Oui
"Sioupère-Glou Rustique",https://static.ankama.com/wakfu/portal/game/item/42/73921117.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21117-sioupere-glou-rustique,Oui
"Laine Nuageuse",https://static.ankama.com/wakfu/portal/game/item/42/2828403.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/8403-laine-nuageuse,Non
"Pissenlit Ecrasé",https://static.ankama.com/wakfu/portal/game/item/42/2608079.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/8079-pissenlit-ecrase,Oui
"Pétale Fané",https://static.ankama.com/wakfu/portal/game/item/42/53311544.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/11544-petale-fane,Oui
"Très joli bouc roux",https://static.ankama.com/wakfu/portal/game/item/42/53015162.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/15162-tres-joli-bouc-roux,Oui
Terre-Terre,https://static.ankama.com/wakfu/portal/game/item/42/53124364.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/24364-terre-terre,Oui
Aventourine,https://static.ankama.com/wakfu/portal/game/item/42/53124366.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/24366-aventourine,Oui
Grelot,https://static.ankama.com/wakfu/portal/game/item/42/2609602.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26398-grelot,Oui
"Pis de Moogrr",https://static.ankama.com/wakfu/portal/game/item/42/2608375.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26399-pis-moogrr,Oui
"Lailait de Moogrr Royale",https://static.ankama.com/wakfu/portal/game/item/42/53015559.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/26400-lailait-moogrr-royale,Oui
"Morceau de barbe sale",https://static.ankama.com/wakfu/portal/game/item/42/53130218.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30218-morceau-barbe-sale,Oui
"Chair de Mort-brûlé",https://static.ankama.com/wakfu/portal/game/item/42/53130346.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30346-chair-mort-brule,Oui
Tourbe,https://static.ankama.com/wakfu/portal/game/item/42/53124365.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/24365-tourbe,Oui
"Crâne de Mort-brûlé",https://static.ankama.com/wakfu/portal/game/item/42/53130347.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30347-crane-mort-brule,Oui
"Crinière Champêtre",https://static.ankama.com/wakfu/portal/game/item/42/2693896.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/3896-criniere-champetre,Oui
"Substance de Mort-brûlé",https://static.ankama.com/wakfu/portal/game/item/42/28230351.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30351-substance-mort-brule,Oui
"Branche Sèche",https://static.ankama.com/wakfu/portal/game/item/42/53311545.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/11545-branche-seche,Oui
"Tissu de pirate",https://static.ankama.com/wakfu/portal/game/item/42/53130217.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30217-tissu-pirate,Oui
"Bout de tentacule de poulpe",https://static.ankama.com/wakfu/portal/game/item/42/53130219.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30219-bout-tentacule-poulpe,Oui
"Masque de forban",https://static.ankama.com/wakfu/portal/game/item/42/28230222.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30222-masque-forban,Oui
"Ossements d'Hark Saniss",https://static.ankama.com/wakfu/portal/game/item/42/53130348.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/30348-ossements-hark-saniss,Oui
"Dent en Or de Craqueleur",https://static.ankama.com/wakfu/portal/game/item/42/2693903.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/3903-dent-craqueleur,Oui
"Diamant Craquelé",https://static.ankama.com/wakfu/portal/game/item/42/53112435.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12435-diamant-craquele,Oui
"Pierre d'Astrub",https://static.ankama.com/wakfu/portal/game/item/42/51414558.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/28792-pierre-astrub,Non
"Pierre de Rubis",https://static.ankama.com/wakfu/portal/game/item/42/3021863.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/1863-pierre-rubis,Non
"Sioupère-Glou Fragile",https://static.ankama.com/wakfu/portal/game/item/42/73921116.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21116-sioupere-glou-fragile,Oui
"Sève d'Abrakne",https://static.ankama.com/wakfu/portal/game/item/42/53020671.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20671-seve-abrakne,Oui
"Peau Tofeu",https://static.ankama.com/wakfu/portal/game/item/42/53020679.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20679-peau-tofeu,Oui
"Poudre d'Os",https://static.ankama.com/wakfu/portal/game/item/42/53020678.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20678-poudre-os,Oui
"Bec de Piou",https://static.ankama.com/wakfu/portal/game/item/42/2322702.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/2702-bec-piou,Oui
"Plume Royale",https://static.ankama.com/wakfu/portal/game/item/42/2609550.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/9550-plume-royale,Oui
"Corne de Morfor",https://static.ankama.com/wakfu/portal/game/item/42/53020668.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20668-corne-morfor,Oui
"Patte d'Abraknelle",https://static.ankama.com/wakfu/portal/game/item/42/53020675.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20675-patte-abraknelle,Oui
"Plume de Gugu",https://static.ankama.com/wakfu/portal/game/item/42/53018798.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20676-plume-gugu,Oui
Branchopatte,https://static.ankama.com/wakfu/portal/game/item/42/53020677.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20677-branchopatte,Oui
"Sioupère-Glou Imparfaite",https://static.ankama.com/wakfu/portal/game/item/42/73921115.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/21115-sioupere-glou-imparfaite,Oui
"Pierre de Lune",https://static.ankama.com/wakfu/portal/game/item/42/2609793.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/9793-pierre-lune,Oui
Perle,https://static.ankama.com/wakfu/portal/game/item/42/2609792.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/9792-perle,Non
"Gemme de CMC",https://static.ankama.com/wakfu/portal/game/item/42/62617926.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18033-gemme-cmc,Non
"Sioupère-Glou Rudimentaire",https://static.ankama.com/wakfu/portal/game/item/42/73920606.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20606-sioupere-glou-rudimentaire,Oui
"Phéromones de Tofu",https://static.ankama.com/wakfu/portal/game/item/42/2696256.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/6256-pheromones-tofu,Oui
"Duvet Chanceux",https://static.ankama.com/wakfu/portal/game/item/42/26012823.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12823-duvet-chanceux,Oui
"Corne de Bouftou",https://static.ankama.com/wakfu/portal/game/item/42/2289295.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20595-corne-bouftou,Oui
"Laine Royale",https://static.ankama.com/wakfu/portal/game/item/42/2286104.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/9256-laine-royale,Oui
"Peau de Nutellarve",https://static.ankama.com/wakfu/portal/game/item/42/53018787.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18787-peau-nutellarve,Oui
"Dent de Chacha",https://static.ankama.com/wakfu/portal/game/item/42/2326253.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20600-dent-chacha,Oui
"Peau de Larve",https://static.ankama.com/wakfu/portal/game/item/42/2285407.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/5407-peau-larve,Oui
"Peau de Bouftou",https://static.ankama.com/wakfu/portal/game/item/42/53011528.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/11528-peau-bouftou,Oui
"Patte de Shin Larve",https://static.ankama.com/wakfu/portal/game/item/42/53014828.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/14828-patte-shin-larve,Oui
Humus,https://static.ankama.com/wakfu/portal/game/item/42/2696363.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/6363-humus,Oui
"Plume de Tofu Royal",https://static.ankama.com/wakfu/portal/game/item/42/53012827.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/12827-plume-tofu-royal,Oui
"Sang de Tofu",https://static.ankama.com/wakfu/portal/game/item/42/2608078.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20597-sang-tofu,Oui
"Rondelle du Wapin",https://static.ankama.com/wakfu/portal/game/item/42/1036816.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/31158-rondelle-wapin,Oui
"Kamas en Chocolat de Nowel",https://static.ankama.com/wakfu/portal/game/item/42/49410557.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/10557-kamas-chocolat-nowel,Non
"Fragment de Gelano",https://static.ankama.com/wakfu/portal/game/item/42/68717929.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/17929-fragment-gelano,Oui
"Fragment de Solomonk",https://static.ankama.com/wakfu/portal/game/item/42/68718001.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18001-fragment-solomonk,Oui
"Fragment d'Ortiz",https://static.ankama.com/wakfu/portal/game/item/42/68718003.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18003-fragment-ortiz,Oui
"Transmutation Eternelle",https://static.ankama.com/wakfu/portal/game/item/42/70918874.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18832-transmutation-eternelle,Oui
"Transmutation Exquise",https://static.ankama.com/wakfu/portal/game/item/42/70918874.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18868-transmutation-exquise,Oui
"Transmutation Solide",https://static.ankama.com/wakfu/portal/game/item/42/70918874.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18874-transmutation-solide,Oui
"Transmutation Rustique",https://static.ankama.com/wakfu/portal/game/item/42/70918833.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/18993-transmutation-rustique,Non
"Plan « Piquants Solaires »",https://static.ankama.com/wakfu/portal/game/item/42/71919810.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19810-plan-piquants-solaires,Oui
"Plan « Crocs Féroces »",https://static.ankama.com/wakfu/portal/game/item/42/71919811.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19901-plan-crocs-feroces,Oui
"Plan « Anneau Pet »",https://static.ankama.com/wakfu/portal/game/item/42/71919811.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/19903-plan-anneau-pet,Oui
"Plan « La Recssenette »",https://static.ankama.com/wakfu/portal/game/item/42/71919807.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20232-plan-recssenette,Oui
"Plan « Plastron Dunîl »",https://static.ankama.com/wakfu/portal/game/item/42/71919810.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20233-plan-plastron-dunil,Oui
"Plan « Crococape »",https://static.ankama.com/wakfu/portal/game/item/42/71919809.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/ressources/20234-plan-crococape,Oui
